DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I
ENV11091,R3871-N4,O=C1N=C(N2CCCC2)CN1c1ccc(Cl)cc1,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263.72799999999995,72.43600000000002,2,0,1,1,2,35.910000000000004,13,1,0,0,0
ENV9075,"Ethylacetoacetate,(3,4-OCH2O-)benzal",CCOC(=O)C(=Cc1ccc2c(c1)OCO2)C(C)=O,2.35,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.261,67.85600000000004,5,0,4,1,1,61.83,14,0,0,0,0
ENV5039,"N-(2,4-DINITROPHENYL)NORLEUCINE",CCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,3.25,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.267,74.32230000000001,6,2,8,1,0,135.61,12,0,0,0,0
ENV11507,2-NAPHTHOIC ACID,O=C(O)c1ccc2ccccc2c1,3.28,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.183,50.90730000000003,1,1,1,2,0,37.3,11,0,0,0,0
ENV7475,"ALLOPURINOL, 1-(OXOPROPYL)-",CCC(=O)n1ncc2c(O)ncnc21,0.3,0,0,0,0,0,4,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.178,47.90530000000002,6,1,1,2,0,80.9,8,0,0,0,0
ENV5558,"ETHANONE, 1-(2-AMINO-4-METHOXYPHENYL)",COc1ccc(C(C)=O)c(N)c1,1.76,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.19199999999995,47.41090000000002,3,1,2,1,0,52.32000000000001,9,0,0,0,0
ENV918,PYRROLE,c1cc[nH]c1,0.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.091,20.7927,0,1,0,1,0,15.79,4,0,0,0,0
ENV5856,4(33-DIMETRIAZENO)BENZENESULFONAMIDE,CN(C)N=Nc1ccc(S(N)(=O)=O)cc1,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228.277,56.01820000000002,4,1,3,1,0,88.12,8,0,0,0,0
ENV4310,dl-MENTHYL ACETATE,CC(=O)OC1CC(C)CCC1C(C)C,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.30599999999995,56.89700000000005,2,0,2,0,1,26.3,12,0,0,0,0
ENV10600,"2(ET,ME-AMINO)N(2,6-DIMEPHENYL)ACETAMIDE",CCN(C)CC(=O)Nc1c(C)cccc1C,1.82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.316,67.71670000000003,2,1,4,1,0,32.34,13,0,0,0,0
ENV4713,"4-PH-1-PHTHALAZINAMINE,N,N-DIME",CN(C)c1nnc(-c2ccccc2)c2ccccc12,3.22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.31700000000004,79.30100000000003,3,0,2,3,0,29.020000000000003,16,0,0,0,0
ENV7735,"2-PROPANOL, 1-[(1-METHYLETHYL)AMINO]-3-(2-PHENYL",CC(C)NCC(O)COCCc1ccccc1,1.76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237.343,70.11050000000004,3,2,8,1,0,41.49,14,0,0,0,0
ENV11905,DIFLUOROMETHANESULFONANILIDE,O=S(=O)(Nc1ccccc1)C(F)F,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,207.201,44.98850000000001,2,1,3,1,0,46.17,7,0,2,0,0
ENV4514,OXADIAZON,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.22600000000017,86.58400000000003,5,0,3,2,0,57.26,15,2,0,0,0
ENV6012,5'-CL-2'-FLUOROBENZOGUANAMINE,Nc1nc(N)nc(-c2cc(Cl)ccc2F)n1,1.81,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.641,59.0558,5,2,1,2,0,90.71,9,1,1,0,0
ENV7836,"3-PYRIDINECARBONITRILE, 5-PHENYL-2-(1-PIPERAZINY",Cc1nc(N2CCNCC2)c(C#N)cc1-c1ccccc1,3.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,278.3589999999999,84.20770000000003,4,1,2,2,1,51.95,17,0,0,0,0
ENV11766,"3,4-DIAMINOTOLUENE",Cc1ccc(N)c(N)c1,0.66,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.171,40.0038,2,2,0,1,0,52.04,7,0,0,0,0
ENV11078,"1'-THIOPSORALEN,4,4',5'-TRIMETHYL",Cc1sc2cc3oc(=O)cc(C)c3cc2c1C,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,244.315,72.07800000000002,3,0,0,3,0,30.21,14,0,0,0,0
ENV9448,"Phosphoric triamide,N',N-diazirdinyl-N-(p-iodob",O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,2.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.122,77.37770000000002,2,1,4,1,2,52.19,11,0,0,0,1
ENV4887,2-ETHYL-3-METHOXYPYRAZINE,CCc1nccnc1OC,1.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.17,37.962,3,0,2,1,0,35.010000000000005,7,0,0,0,0
ENV3788,"Pyrimido 1,2-a azepine, 2,3,4,6,7,8,9,10-octahyd",C1CCC2=NCCCN2CC1,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.241,46.96000000000003,2,0,0,0,2,15.6,9,0,0,0,0
ENV13760,4ME125OXADIAZOLE3CNOHSCH2CH2NET2,CCN(CC)CCSC(=NO)c1nonc1C,1.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,258.347,67.60450000000003,7,1,6,1,0,74.75,10,0,0,0,0
ENV8081,"UREA, N,N-DIMETHYL-N'-[4-[(2-OCTYL-2H-TETRAZOL-5",CCCCCCCCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,4.4,0,0,0,0,0,4,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,360.4620000000001,100.41470000000008,6,1,10,2,0,85.17,18,0,0,0,0
ENV10610,"BENZENESULFONAMIDE,4-METHYL-N(2,2-DIMETHYLHYDRAZ",CCN(CC)NC(=O)NS(=O)(=O)c1ccc(C)cc1,0.47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,285.369,72.95320000000004,4,2,5,1,0,78.51,12,0,0,0,0
ENV3718,1-(5-NO2-2-furyl)-2-(COOH)ethylene,O=C(O)C=Cc1ccc([N+](=O)[O-])o1,0.68,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.119,42.0322,4,1,3,1,0,93.58,7,0,0,0,0
ENV8591,"4-(P-MEO-PHENYL)-1-DIMETHYLAMET-BENZAZEPINONE,3-",COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2C)cc1,5.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.4750000000002,110.95400000000006,3,0,5,2,1,32.78,23,0,3,0,0
ENV6815,"2-PYRIDINAMINE, 4-(5-AMINO-1H-1,2,4-TRIAZOL-3-YL",CNc1cc(-c2n[nH]c(N)n2)ccn1,0.69,0,0,0,1,0,4,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190.21,53.5728,5,3,2,2,0,92.51,8,0,0,0,0
ENV6609,"1,2,3,9-TETRACHLORODIBENZO-P-DIOXIN",Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)cccc1O2,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.97400000000005,73.07200000000002,2,0,0,2,1,18.46,12,4,0,0,0
ENV1423,2-FLUOROISONIAZID,NNC(=O)c1ccnc(F)c1,-0.11,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155.13199999999998,35.84860000000001,3,2,1,1,0,68.00999999999999,6,0,1,0,0
ENV4583,"GLUCOPYRANOSIDE,2-IPR-5-ME PHENYL",Cc1ccc(C(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,1.07,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.362,79.66320000000003,6,4,4,1,1,99.38,16,0,0,0,0
ENV9567,3METHYLMPTP,CC1=C(c2ccccc2)CCN(C)C1,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.28600000000003,61.15000000000004,1,0,1,1,1,3.24,13,0,0,0,0
ENV4836,"CARBAMIC ACID, 2-ETHYLBUTYL ESTER",CCC(CC)COC(N)=O,1.98,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145.202,39.60740000000001,2,1,4,0,0,52.32000000000001,7,0,0,0,0
ENV1720,O-NITROBENZALDEHYDE,O=Cc1ccccc1[N+](=O)[O-],1.74,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.12099999999998,38.48390000000001,3,0,2,1,0,60.21,7,0,0,0,0
ENV5829,"CIMETIDINE,PYRIMID-4-ONE-2-YL ANALOG",Cc1[nH]cnc1CSCCNc1nc(=O)cc[nH]1,0.02,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,265.342,72.8341,5,3,6,2,0,86.46,11,0,0,0,0
ENV12686,IMAZALIL BASE,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.18500000000006,77.57900000000004,3,0,6,2,0,27.05,14,2,0,0,0
ENV7320,"3,5-DICL-2'-ME-4'-NO2 SALICYLANILIDE",Cc1cc([N+](=O)[O-])ccc1NC(=O)c1cc(Cl)cc(Cl)c1O,4.51,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.1500000000001,83.9134,4,2,3,2,0,92.47,14,2,0,0,0
DB00855,Aminolevulinic acid,NCC(=O)CCC(=O)O,-1.5,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.131,30.931199999999997,3,2,4,0,0,80.39000000000001,5,0,0,0,0
ENV7258,"6-CHLOROBENZOTHIAZOLE,2-SULFONAMIDE",NS(=O)(=O)c1nc2ccc(Cl)cc2s1,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,248.716,56.00320000000001,4,1,1,2,0,73.05000000000001,7,1,0,0,0
ENV7001,"2,4-NH2PYRIMIDINE,5(3,4MEO-5-I)BENZYL",COc1cc(Cc2cnc(N)nc2N)cc(I)c1OC,2.33,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.193,85.92580000000001,6,2,4,2,0,96.28,13,0,0,0,1
ENV2774,"L-PHENYLALANINE, N-ACETYL-",CC(=O)NC(Cc1ccccc1)C(=O)O,0.93,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.229,55.38650000000003,2,2,4,1,0,66.4,11,0,0,0,0
ENV7706,"1-PROPANONE, 3-[4-(4-CHLOROPHENYL)-4-HYDROXY-1-P",O=C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.24,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8440000000001,96.37030000000004,3,1,5,2,1,40.540000000000006,20,1,1,0,0
ENV6211,"1,4-NAPHTHALENEDIOL, 2,3-DIMETHOXY-, DIACETATE",COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O,2.39,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.298,79.67000000000004,6,0,4,2,0,71.06,16,0,0,0,0
ENV8928,"1H-1,2,3-Triazole, 5-[(phenylmethyl)thio]-",c1ccc(CSc2cnn[nH]2)cc1,2.65,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191.259,52.385700000000014,3,1,3,2,0,41.57,9,0,0,0,0
ENV12011,"5(2-PYRIDYL)-3-ME-1,2,4-OXADIAZOLE",Cc1noc(-c2ccccn2)n1,0.89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161.16400000000002,42.26600000000002,4,0,1,2,0,51.81,8,0,0,0,0
ENV1833,"3,5-DIMETHYLPYRIDINE",Cc1cncc(C)c1,1.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107.15599999999998,33.71099999999999,1,0,0,1,0,12.89,7,0,0,0,0
ENV998,MEPHOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1.84,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.26599999999996,64.71970000000003,3,1,2,1,1,66.48,13,0,0,0,0
ENV2786,"Styrene, 2,5-dimethyl-",C=Cc1cc(C)ccc1C,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.206,46.007000000000026,0,0,1,1,0,0.0,10,0,0,0,0
ENV6079,"ISOQUINOLINE, 3-(2-PYRIDINYL)-",c1ccc(-c2cc3ccccc3cn2)nc1,3.05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,206.248,64.97400000000002,2,0,1,3,0,25.78,14,0,0,0,0
ENV6148,"CYCLOHEXANEACETIC ACID, 1-(AMINOMETHYL)-",NCC1(CC(=O)O)CCCCC1,-1.1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.23999999999992,46.82520000000003,2,2,3,0,1,63.32,9,0,0,0,0
ENV3042,"1,4-BENZODIAZPIN-2-ONE,5-(2-F PH)",O=C1CN=C(c2ccccc2F)c2ccccc2N1,2.38,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.26399999999995,71.97770000000001,2,1,1,2,1,41.46,15,0,1,0,0
DB01187,Iophendylate,CCOC(=O)CCCCCCCCC(C)c1ccccc1I,7.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,416.343,101.14300000000009,2,0,11,1,0,26.3,19,0,0,0,1
ENV8540,"PYRAZINAMINE, 5-CHLORO-N,N-DIMETHYL-",CN(C)c1cnc(Cl)cn1,1.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.604,41.369000000000014,3,0,1,1,0,29.020000000000003,6,1,0,0,0
